wavelength,fix
755.054,0.43770617
755.232,0.437367425
755.41,0.43702868
755.588,0.436689934
755.766,0.436351189
755.944,0.436012443
756.122,0.435673697
756.3,0.435334951
756.477,0.434998108
756.655,0.434659362
756.833,0.434320615
757.011,0.433981868
757.188,0.433645024
757.366,0.433306277
757.544,0.43296753
757.721,0.432630686
757.899,0.432291938
758.077,0.43195319
758.254,0.431616345
758.432,0.431277597
758.61,0.430938849
758.787,0.430602003
758.965,0.430263255
759.142,0.429926409
759.32,0.42958766
759.497,0.429250814
759.675,0.428912064
759.852,0.428575218
760.03,0.428236468
760.207,0.427899621
760.385,0.427560871
760.562,0.427224024
760.74,0.426885274
760.917,0.426548427
761.094,0.426211579
761.272,0.425872828
761.449,0.42553598
761.626,0.425199132
761.804,0.424860381
761.981,0.424523532
762.158,0.424186684
762.335,0.423849835
762.513,0.423511083
762.69,0.423174234
762.867,0.422837385
763.044,0.422500536
763.221,0.422163686
763.399,0.421824933
763.576,0.421488084
763.753,0.421151234
763.93,0.420814383
764.107,0.420477533
764.284,0.420140683
764.461,0.419803832
764.638,0.419466982
764.815,0.419130131
764.992,0.41879328
765.169,0.418456428
765.346,0.418119577
765.523,0.417782726
765.7,0.417445874
765.877,0.417109022
766.054,0.41677217
766.231,0.416435318
766.408,0.416098466
766.584,0.415763517
766.761,0.415426664
766.938,0.415089812
767.115,0.414752959
767.292,0.414416106
767.468,0.414081156
767.645,0.413744303
767.822,0.41340745
767.999,0.413070596
768.175,0.412735646
768.352,0.412398792
768.529,0.412061938
768.705,0.411726987
768.882,0.411390133
769.059,0.411053278
769.235,0.410718327
769.412,0.410381473
769.588,0.410046521
769.765,0.409709666
769.941,0.409374714
770.118,0.409037859
770.294,0.408702907
770.471,0.408366052
770.647,0.408031099
770.824,0.407694243
771,0.407359291
771.177,0.407022435
771.353,0.406687482
771.529,0.406352529
771.706,0.406015672
771.882,0.405680719
772.058,0.405345766
772.235,0.405008909
772.411,0.404673955
772.587,0.404339001
772.764,0.404002144
772.94,0.40366719
773.116,0.403332236
773.292,0.402997282
773.468,0.402662327
773.645,0.402325469
773.821,0.401990515
773.997,0.40165556
774.173,0.401320605
774.349,0.40098565
774.525,0.400650695
774.701,0.400315739
774.877,0.399980784
775.053,0.399645828
775.229,0.399310872
775.405,0.398975917
775.581,0.398640961
775.757,0.398306005
775.933,0.397971048
776.109,0.397636092
776.285,0.397301136
776.461,0.396966179
776.637,0.396631223
776.813,0.396296266
776.989,0.395961309
777.165,0.395626352
777.34,0.395293298
777.516,0.394958341
777.692,0.394623383
777.868,0.394288426
778.043,0.393955371
778.219,0.393620414
778.395,0.393285456
778.571,0.392950498
778.746,0.392617443
778.922,0.392282485
779.098,0.391947527
779.273,0.391614471
779.449,0.391279513
779.624,0.390946458
779.8,0.390611499
779.976,0.39027654
780.151,0.389943484
780.327,0.389608525
780.502,0.389275469
780.678,0.38894051
780.853,0.388607454
781.029,0.388272494
781.204,0.387939438
781.38,0.387604478
781.555,0.387271422
781.73,0.386938365
781.906,0.386603405
782.081,0.386270348
782.256,0.385937291
782.432,0.385602331
782.607,0.385269273
782.782,0.384936216
782.958,0.384601255
783.133,0.384268198
783.308,0.38393514
783.483,0.383602083
783.659,0.383267121
783.834,0.382934064
784.009,0.382601005
784.184,0.382267947
784.359,0.381934889
784.534,0.381601831
784.709,0.381268772
784.885,0.380933811
785.06,0.380600752
785.235,0.380267693
785.41,0.379934634
785.585,0.379601575
785.76,0.379268516
785.935,0.378935457
786.11,0.378602398
786.285,0.378269339
786.46,0.377936279
786.634,0.377605123
786.809,0.377272063
786.984,0.376939004
787.159,0.376605944
787.334,0.376272884
787.509,0.375939824
787.684,0.375606764
787.858,0.375275607
788.033,0.374942546
788.208,0.374609486
788.383,0.374276426
788.557,0.373945268
788.732,0.373612208
788.907,0.373279147
789.082,0.372946086
789.256,0.372614928
789.431,0.372281867
789.605,0.37195071
789.78,0.371617648
789.955,0.371284587
790.129,0.370953429
790.304,0.370620367
790.478,0.370289209
790.653,0.369956147
790.827,0.369624989
791.002,0.369291927
791.176,0.368960769
791.351,0.368627707
791.525,0.368296548
791.7,0.367963486
791.874,0.367632327
792.048,0.367301167
792.223,0.366968105
792.397,0.366636946
792.572,0.366303883
792.746,0.365972724
792.92,0.365641564
793.094,0.365310405
793.269,0.364977342
793.443,0.364646182
793.617,0.364315022
793.791,0.363983862
793.966,0.363650799
794.14,0.363319639
794.314,0.362988479
794.488,0.362657318
794.662,0.362326158
794.836,0.361994998
795.01,0.361663837
795.185,0.361330773
795.359,0.360999613
795.533,0.360668452
795.707,0.360337291
795.881,0.36000613
796.055,0.359674969
796.229,0.359343808
796.403,0.359012647
796.577,0.358681486
796.75,0.358352228
796.924,0.358021066
797.098,0.357689905
797.272,0.357358743
797.446,0.357027582
797.62,0.35669642
797.794,0.356365258
797.967,0.356036
798.141,0.355704838
798.315,0.355373676
798.489,0.355042514
798.663,0.354711352
798.836,0.354382093
799.01,0.354050931
799.184,0.353719768
799.357,0.353390509
799.531,0.353059347
799.705,0.352728184
799.878,0.352398925
800.052,0.352067762
800.225,0.351738502
800.399,0.35140734
800.572,0.35107808
800.746,0.350746917
800.92,0.350415754
801.093,0.350086494
801.266,0.349757234
801.44,0.349426071
801.613,0.349096811
801.787,0.348765647
801.96,0.348436387
802.134,0.348105223
802.307,0.347775963
802.48,0.347446703
802.654,0.347115539
802.827,0.346786278
803,0.346457018
803.174,0.346125854
803.347,0.345796593
803.52,0.345467332
803.693,0.345138071
803.867,0.344806907
804.04,0.344477646
804.213,0.344148385
804.386,0.343819124
804.559,0.343489862
804.732,0.343160601
804.906,0.342829436
805.079,0.342500175
805.252,0.342170914
805.425,0.341841652
805.598,0.34151239
805.771,0.341183129
805.944,0.340853867
806.117,0.340524605
806.29,0.340195343
806.463,0.339866081
806.636,0.339536819
806.809,0.339207557
806.982,0.338878295
807.154,0.338550936
807.327,0.338221674
807.5,0.337892412
807.673,0.337563149
807.846,0.337233887
808.019,0.336904624
808.191,0.336577265
808.364,0.336248002
808.537,0.33591874
808.71,0.335589477
808.882,0.335262117
809.055,0.334932855
809.228,0.334603592
809.4,0.334276232
809.573,0.333946969
809.746,0.333617706
809.918,0.333290346
810.091,0.332961083
810.263,0.332633723
810.436,0.332304459
810.609,0.331975196
810.781,0.331647836
810.954,0.331318572
811.126,0.330991212
811.299,0.330661948
811.471,0.330334588
811.643,0.330007228
811.816,0.329677964
811.988,0.329350603
812.161,0.329021339
812.333,0.328693979
812.505,0.328366618
812.678,0.328037354
812.85,0.327709993
813.022,0.327382632
813.195,0.327053368
813.367,0.326726007
813.539,0.326398646
813.711,0.326071285
813.884,0.32574202
814.056,0.325414659
814.228,0.325087298
814.4,0.324759936
814.572,0.324432575
814.744,0.324105214
814.917,0.323775949
815.089,0.323448587
815.261,0.323121226
815.433,0.322793864
815.605,0.322466502
815.777,0.322139141
815.949,0.321811779
816.121,0.321484417
816.293,0.321157055
816.465,0.320829693
816.637,0.320502331
816.809,0.320174969
816.98,0.31984951
817.152,0.319522148
817.324,0.319194786
817.496,0.318867424
817.668,0.318540061
817.84,0.318212699
818.011,0.31788724
818.183,0.317559877
818.355,0.317232515
818.527,0.316905152
818.698,0.316579693
818.87,0.31625233
819.042,0.315924968
819.214,0.315597605
819.385,0.315272145
819.557,0.314944782
819.728,0.314619323
819.9,0.31429196
820.072,0.313964597
820.243,0.313639137
820.415,0.313311774
820.586,0.312986314
820.758,0.312658951
820.929,0.312333491
821.101,0.312006128
821.272,0.311680668
821.444,0.311353305
821.615,0.311027844
821.787,0.310700481
821.958,0.310375021
822.129,0.310049561
822.301,0.309722197
822.472,0.309396737
822.643,0.309071276
822.815,0.308743913
822.986,0.308418452
823.157,0.308092992
823.328,0.307767531
823.5,0.307440167
823.671,0.307114706
823.842,0.306789246
824.013,0.306463785
824.184,0.306138324
824.356,0.30581096
824.527,0.305485499
824.698,0.305160038
824.869,0.304834577
825.04,0.304509117
825.211,0.304183655
825.382,0.303858194
825.553,0.303532733
825.724,0.303207272
825.895,0.302881811
826.066,0.30255635
826.237,0.302230888
826.408,0.301905427
826.579,0.301579966
826.75,0.301254504
826.921,0.300929043
827.092,0.300603581
827.262,0.300280023
827.433,0.299954562
827.604,0.2996291
827.775,0.299303638
827.946,0.298978177
828.116,0.298654618
828.287,0.298329157
828.458,0.298003695
828.629,0.297678233
828.799,0.297354674
828.97,0.297029212
829.141,0.29670375
829.311,0.296380192
829.482,0.29605473
829.652,0.295731171
829.823,0.295405709
829.994,0.295080247
830.164,0.294756688
830.335,0.294431226
830.505,0.294107667
830.676,0.293782204
830.846,0.293458645
831.017,0.293133183
831.187,0.292809624
831.357,0.292486065
831.528,0.292160602
831.698,0.291837043
831.869,0.29151158
832.039,0.291188021
832.209,0.290864462
832.38,0.290538999
832.55,0.29021544
832.72,0.28989188
832.89,0.289568321
833.061,0.289242858
833.231,0.288919298
833.401,0.288595739
833.571,0.288272179
833.742,0.287946716
833.912,0.287623157
834.082,0.287299597
834.252,0.286976037
834.422,0.286652477
834.592,0.286328917
834.762,0.286005358
834.932,0.285681798
835.102,0.285358238
835.272,0.285034678
835.442,0.284711118
835.612,0.284387558
835.782,0.284063998
835.952,0.283740438
836.122,0.283416877
836.292,0.283093317
836.462,0.282769757
836.632,0.282446197
836.802,0.282122637
836.972,0.281799076
837.141,0.281477419
837.311,0.281153859
837.481,0.280830299
837.651,0.280506738
837.821,0.280183178
837.99,0.279861521
838.16,0.27953796
838.33,0.279214399
838.499,0.278892742
838.669,0.278569182
838.839,0.278245621
839.008,0.277923964
839.178,0.277600403
839.348,0.277276842
839.517,0.276955185
839.687,0.276631624
839.856,0.276309966
840.026,0.275986405
840.195,0.275664748
840.365,0.275341187
840.534,0.275019529
840.704,0.274695968
840.873,0.274374311
841.042,0.274052653
841.212,0.273729092
841.381,0.273407434
841.551,0.273083873
841.72,0.272762215
841.889,0.272440557
842.059,0.272116996
842.228,0.271795338
842.397,0.27147368
842.566,0.271152022
842.736,0.270828461
842.905,0.270506803
843.074,0.270185145
843.243,0.269863486
843.412,0.269541828
843.582,0.269218267
843.751,0.268896609
843.92,0.26857495
844.089,0.268253292
844.258,0.267931634
844.427,0.267609975
844.596,0.267288317
844.765,0.266966659
844.934,0.266645
845.103,0.266323342
845.272,0.266001684
845.441,0.265680025
845.61,0.265358367
845.779,0.265036708
845.948,0.264715049
846.117,0.264393391
846.286,0.264071732
846.454,0.263751977
846.623,0.263430318
846.792,0.26310866
846.961,0.262787001
847.13,0.262465342
847.298,0.262145587
847.467,0.261823928
847.636,0.261502269
847.805,0.26118061
847.973,0.260860855
848.142,0.260539196
848.311,0.260217537
848.479,0.259897781
848.648,0.259576122
848.816,0.259256367
848.985,0.258934708
849.154,0.258613048
849.322,0.258293293
849.491,0.257971634
849.659,0.257651878
849.828,0.257330219
849.996,0.257010463
